player_id;player_name;position;matches_played;matches_started;minutes_played;minutes_per_match;goals;goals_per_match;assists;assists_per_match;yellow_cards;red_cards;total_cards;cards_per_match;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;save_percentage
922;Egil Selvik;GK;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;4,0;4,0;50,0
923;Fredrik Aursnes;MID;6;3;303;101;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
924;Fredrik André Bjorkan;DEF;1;1;46;46;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
925;Marcus Holmgren Holmgren Pedersen;DEF;4;1;234;234;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
926;Torbjørn Lysaker Heggem;DEF;5;5;444;89;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
927;Kristian Thorstvedt;MID;2;1;63;63;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
928;Thelonious Gerard Aasgaard;MID;1;1;90;90;1;1,0;0;0,0;0;0;0;0,0;0;0;;;;
929;Antonio Eromonsele Nordby Nusa;FWD;6;4;319;80;1;0,17;0;0,0;1;0;1;0,17;0;0;;;;
930;Andreas Rædergård Schjelderup;MID;6;2;251;126;1;0,17;2;0,33;0;0;0;0,0;0;0;;;;
931;Oscar Bobb;MID;6;1;222;222;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
932;Jens Petter Hauge;MID;1;0;7;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
933;Sondre Klingen Langas;DEF;1;0;24;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
934;Henrik Sælebakke Falchener;DEF;1;1;66;66;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
935;Julian Ryerson;FWD;4;4;226;57;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
936;Juan Agustín Musso;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
937;Marcos Nicolás Senesi;DEF;2;1;109;109;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
938;Nicolás Alejandro Tagliafico;DEF;7;5;478;96;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
939;Gonzalo Ariel Montiel;DEF;6;2;189;95;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
940;Leandro Daniel Paredes;MID;7;4;473;118;0;0,0;0;0,0;2;1;3;0,43;0;0;;;;
941;Lisandro Martinez;DEF;7;7;625;89;1;0,14;0;0,0;2;0;2;0,29;0;0;;;;
942;Rodrigo Javier De Paul;MID;7;6;494;82;0;0,0;1;0,14;0;0;0;0,0;0;0;;;;
943;Valentin Barco;MID;1;0;19;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
944;Julián Alvarez;FWD;8;5;601;120;2;0,25;0;0,0;0;0;0;0,0;0;0;;;;
945;Lionel Andrés Messi;FWD;8;7;740;106;8;1,0;4;0,5;0;0;0;0,0;1;0;;;;
946;Giovani Lo Celso;MID;1;1;60;60;1;1,0;0;0,0;0;0;0;0,0;0;0;;;;
947;Geronimo Rulli;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
948;Cristian Gabriel Romero;DEF;7;7;611;87;1;0,14;0;0,0;2;0;2;0,29;0;0;;;;
949;Exequiel Alejandro Palacios;MID;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
950;Nicolas Ivan Gonzalez;MID;7;1;255;255;0;0,0;1;0,14;0;0;0;0,0;0;0;;;;
951;Thiago Ezequiel Almada;FWD;5;3;242;81;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
952;Giuliano Simeone;FWD;3;2;194;97;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
953;Nicolas Paz;FWD;2;1;70;70;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
954;Nicolas Hernan Gonzalo Otamendi;DEF;7;1;244;244;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
955;Alexis Mac Allister;MID;8;7;750;107;1;0,13;1;0,13;1;0;1;0,13;0;0;;;;
956;Jose Manuel Alberto Lopez;FWD;2;0;18;0;0;0,0;1;0,5;1;0;1;0,5;0;0;;;;
957;Lautaro Javier Martinez;FWD;7;4;310;78;3;0,43;0;0,0;1;0;1;0,14;1;0;;;;
958;Damián Emiliano Martinez;GK;8;8;810;101;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;23,0;8,0;74,2
959;Enzo Jeremías Fernandez;MID;7;7;663;95;1;0,14;0;0,0;2;1;3;0,43;0;0;;;;
960;Facundo Axel Medina;DEF;5;3;309;103;0;0,0;1;0,2;1;0;1;0,2;0;0;;;;
961;Nahuel Molina;DEF;7;5;531;106;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
962;Melvin Feycal Mastil;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
963;Aissa Mandi;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
964;Achref Abada;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
965;Mohamed Amine Tougai;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
966;Zineddine Belaid;DEF;2;0;23;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
967;Ramiz Larbi Zerrouki;MID;3;2;111;56;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
968;Riyad Karim Mahrez;FWD;4;3;282;94;2;0,5;2;0,5;0;0;0;0,0;0;0;;;;
969;Houssem-Eddine Chaabane Aouar;MID;3;2;174;87;0;0,0;2;0,67;0;0;0;0,0;0;0;;;;
970;Amine Ferid Gouiri;FWD;4;3;253;84;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
971;Fares Chaibi;MID;4;4;360;90;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
972;Anis Hadj Moussa;FWD;3;1;97;97;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
973;Ahmed Nadhir Benbouali;FWD;1;0;45;0;1;1,0;0;0,0;0;0;0;0,0;0;0;;;;
974;Jaouen Djimmy Hadjam;DEF;3;1;108;108;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
975;Hicham Boudaoui;MID;3;2;128;64;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
976;Rayan Ait-Nouri;DEF;4;3;284;95;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
977;Oussama Benbot;GK;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;3,0;0,0
978;Rafik Belghali;DEF;4;4;333;83;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
979;Mohammed Elamine Amoura;FWD;1;0;26;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
980;Nabil Bentaleb;MID;4;3;288;96;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
981;Adil Boulbina;FWD;2;0;16;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
982;Selmane Rami Bensebaini;DEF;4;4;341;85;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
983;Ibrahim Maza;MID;4;4;352;88;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
984;Luca Zinedine Zidane;GK;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;8,0;6,0;57,1
985;Yassine Titraoui;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
986;Fares Ghedjemis;FWD;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
987;Samir Sophian Chergui;DEF;1;0;19;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
988;Alexander Schlager;GK;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;12,0;9,0;57,1
989;David Leopold Affengruber;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
990;Kevin Danso;DEF;4;2;239;120;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
991;Xaver Schlager;MID;4;4;240;60;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
992;Stefan Posch;DEF;4;4;332;83;0;0,0;0;0,0;2;0;2;0,5;0;0;;;;
993;Nicolas Seiwald;MID;4;4;315;79;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
994;Marko Arnautovic;FWD;4;1;143;143;2;0,5;0;0,0;1;0;1;0,25;1;0;;;;
995;David Alaba;DEF;4;4;278;70;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
996;Marcel Sabitzer;MID;4;4;360;90;1;0,25;0;0,0;1;0;1;0,25;0;0;;;;
997;Florian Grillitsch;MID;2;0;89;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
998;Michael Gregoritsch;FWD;3;2;189;95;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
999;Florian Wiegele;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1000;Patrick Pentz;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1001;Saša Kalajdzic;FWD;3;1;77;77;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1002;Philipp Lienhart;DEF;2;2;180;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1003;Phillip Mwene;DEF;2;2;149;75;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1004;Carney Chibueze Chukwuemeka;MID;3;0;81;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1005;Romano Schmid;MID;4;4;267;67;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
1006;Dejan Ljubicic;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1007;Konrad Laimer;MID;4;4;360;90;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1008;Patrick Wimmer;FWD;2;0;19;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1009;Alexander Prass;MID;2;0;28;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1010;Marco Friedl;DEF;1;0;23;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1011;Paul Wanner;MID;4;2;232;116;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1012;Michael Svoboda;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1013;Alessandro Andre Schoepf;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1014;Mo'ien Hasan Yazeed Abulaila;GK;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;11,0;8,0;57,9
1015;Ali Hasan Mohammad;DEF;1;0;5;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1016;Mousa Musallam Abdallah Nasib;DEF;3;3;261;87;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1017;Ali Mohammad Husam Abudahab;DEF;2;2;180;90;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1018;Mousa Mahmoud Yazan Alarab;DEF;3;3;270;90;0;0,0;0;0,0;1;0;1;0,33;0;1;;;;
1019;Rasem Adel Amer Jamous;MID;1;0;14;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1020;Faisal Yousef Mohammad;FWD;2;0;2;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1021;Mahmoud Ali Noor Alrawabdeh;MID;3;3;270;90;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
1022;Iyad Ali Ali Olwan;FWD;3;3;270;90;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1023;Mohammad Mousa Mousa Altamari;FWD;3;2;216;108;1;0,33;1;0,33;0;0;0;0,0;0;0;;;;
1024;Burhan Shehadeh Odeh Fakhoury;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1025;Zaid Khaleel Nour Baniateyah;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1026;Nayef Ahmad Mahmoud Almardi;FWD;3;1;128;128;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1027;Ayed Fadel Rajaei Ayed;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1028;Mohammad Sami Ibrahim;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1029;Majed Jamil Mohammad Abualnadi;DEF;1;1;72;72;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1030;Amer Saleem Saleem;DEF;3;0;20;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1031;Ahmed Mohammad Mohammad;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1032;Ahmad Salameh Saed;DEF;1;0;9;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1033;Mahmoud Saleh Mohannad Abutaha;MID;3;3;265;88;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1034;Mahmoud Ahmed Nizar Alrashdan;MID;3;3;256;85;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1035;Ra'ed Mahmoud Abdallah Alfakhori;GK;3;2;149;75;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;7,0;6,0;53,8
1036;Manel Farhan Ehsan Haddad;DEF;3;3;262;87;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
1037;Ahmad Ali Ali Azaizeh;FWD;3;1;53;53;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1038;Ratib Mohammad Mohammad Aldaoud;MID;1;0;2;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1039;Said Ghazi Anas Badawi;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1040;Diogo Diogo Costa;GK;5;5;450;90;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;23,0;3,0;88,5
1041;SEMEDONélson Nelson;DEF;4;0;123;0;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1042;Rúben Ruben Dias;DEF;4;4;360;90;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1043;Tomás Tomas Araujo;DEF;1;1;90;90;0;0,0;0;0,0;1;0;1;1,0;0;0;;;;
1044;Diogo Diogo Dalot;DEF;2;0;63;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1045;Luiz Matheus;MID;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1046;Ronaldo Cristiano Ronaldo;FWD;5;5;441;88;3;0,6;0;0,0;0;0;0;0,0;1;0;;;;
1047;Miguel Bruno;MID;5;5;423;85;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
1048;RAMOSGonçalo Goncalo;FWD;2;0;34;0;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
1049;Bernardo Bernardo Silva;MID;4;1;95;95;0;0,0;0;0,0;2;0;2;0,5;0;0;;;;
1050;João Joao Felix;FWD;3;3;204;68;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1051;Pedro Jose Sa;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1052;Renato Renato Veiga;DEF;5;5;450;90;0;0,0;0;0,0;2;0;2;0,4;0;0;;;;
1053;Gonçalo Goncalo Inacio;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1054;Pedro Joao Neves;MID;5;4;390;98;1;0,2;0;0,0;0;0;0;0,0;0;0;;;;
1055;António Francisco Trincao;FWD;1;0;27;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1056;Alexandre Rafael Leao;FWD;5;1;154;154;1;0,2;1;0,2;0;0;0;0,0;0;0;;;;
1057;Pedro Pedro Neto;FWD;5;5;354;71;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
1058;Manuel Goncalo;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1059;Pedro Joao Cancelo;DEF;5;5;316;63;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
1060;Diogo Ruben;MID;2;1;55;55;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1061;Tiago Rui Silva;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1062;Vitor Vitinha;MID;5;5;381;76;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
1063;Samuel Samu Costa;DEF;1;0;20;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1064;Alexandre Nuno;DEF;5;5;398;80;1;0,2;0;0,0;0;0;0;0,0;0;0;;;;
1065;Francisco Francisco Conceicao;FWD;4;0;122;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1066;Lionel Nzau Mpasi;GK;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;12,0;5,0;70,6
1067;Wan Wan-Bissaka;DEF;4;4;355;89;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1068;Steve Nkanu Kapuadi;DEF;2;2;180;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1069;Axel Tuanzebe;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1070;Dylan Buduka Batubinsika;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1071;Ngal’ayel Mukau;MID;4;3;197;66;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1072;Nathanaël Mbuku;MID;3;2;144;72;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1073;Samuel Alain Moutoussamy;MID;4;4;333;83;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1074;Kibambe Brian Cipenga;FWD;2;2;148;74;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
1075;Theo Mbulofeko Batombo Bongonda;MID;2;0;32;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1076;Gaël Roméo Kakuta;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1077;Joris Kayembe;DEF;4;0;43;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1078;Meschack Lina Elia;FWD;2;0;44;0;0;0,0;1;0,5;0;0;0;0,0;0;0;;;;
1079;Noah Junior Sadiki;MID;4;2;257;129;0;0,0;0;0,0;2;0;2;0,5;0;0;;;;
1080;Tshibola Tshibola;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1081;Timothy Bruce Munzoko Fayulu;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1082;Cedric Bakambu;FWD;3;3;193;64;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1083;Charles Monginda Pickel;MID;2;0;35;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1084;Mayele Fiston Mayele;FWD;2;0;40;0;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
1085;Yoane Wissa;FWD;4;4;360;90;3;0,75;0;0,0;0;0;0;0,0;0;0;;;;
1086;Matthieu Luka Epolo;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1087;Mangulu Chancel Mbemba;DEF;4;4;360;90;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1088;Simon Bokote Banza;FWD;2;0;38;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1089;Gédéon Tchingoma Kyatengwa Kalulu;DEF;1;0;5;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1090;Edo Kayembe Kayembe;MID;3;2;159;80;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1091;Arthur Fuka Masuaku;DEF;4;4;317;79;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
1092;Utkir Yusupov;GK;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;6,0;3,0;66,7
1093;Abdukodir Khusanov;DEF;3;3;270;90;0;0,0;0;0,0;2;0;2;0,67;0;1;;;;
1094;Khojiakbar Alijonov;DEF;2;1;134;134;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1095;Farrukh Sayfiev;DEF;1;0;44;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1096;Rustamjon Ashurmatov;DEF;3;3;257;86;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1097;Akmal Mozgovoy;MID;3;2;216;108;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
1098;Otabek Shukurov;MID;3;3;238;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1099;Jamshid Iskanderov;MID;1;0;8;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1100;Odiljon Xamrobekov;MID;2;1;78;78;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1101;Ruslanbek Jiyanov;MID;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1102;Oston Urunov;MID;2;1;63;63;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1103;Abduvakhid Nematov;GK;2;2;180;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;4,0;8,0;33,3
1104;Sherzod Nasrullaev;DEF;3;3;182;61;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1105;Eldor Shomurodov;FWD;3;3;270;90;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1106;Umarbek Eshmurodov;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1107;Botirali Ergashev;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1108;Dostonbek Khamdamov;MID;2;1;102;102;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1109;Abdulla Abdullaev;DEF;2;2;180;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1110;Azizjon Ganiev;MID;2;1;122;122;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1111;Azizbek Amonov;FWD;1;0;13;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1112;Igor Sergeev;FWD;3;0;26;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1113;Abbosbek Fayzullaev;MID;3;3;223;74;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1114;Sherzod Esanov;MID;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1115;Behruzjon Karimov;DEF;2;2;180;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1116;Avazbek Ulmasaliyev;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1117;Jakhongir Urozov;DEF;2;1;95;95;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1118;David Ospina;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1119;Daniel Munoz;DEF;5;4;393;98;2;0,4;0;0,0;0;0;0;0,0;0;0;;;;
1120;Jhon Janer Lucumi;DEF;5;5;478;96;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
1121;Santiago Arias;DEF;1;1;87;87;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1122;Kevin Duvan Castano;MID;2;0;15;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1123;Richard Rios;MID;5;0;135;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1124;Luis Fernando Diaz;FWD;5;5;480;96;1;0,2;1;0,2;0;0;0;0,0;0;0;;;;
1125;Jorge Andres Carrascal;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1126;Jhon Andrés Cordoba;FWD;3;2;100;50;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1127;James David Rodriguez;MID;5;5;318;64;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1128;Jhon Adolfo Arias;MID;5;5;382;76;1;0,2;0;0,0;0;0;0;0,0;0;0;;;;
1129;Camilo Andres Vargas;GK;5;5;480;96;0;0,0;0;0,0;0;0;0;0,0;0;0;4,0;9,0;1,0;90,0
1130;Yerry Fernando Mina;DEF;1;0;2;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1131;Gustavo Adolfo Puerta;DEF;5;5;470;94;0;0,0;1;0,2;1;0;1;0,2;0;0;;;;
1132;Juan Camilo Portilla;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1133;Jefferson Andrés Lerma;MID;5;5;412;82;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
1134;Johan Andrés Mojica;DEF;4;4;390;98;0;0,0;0;0,0;1;0;1;0,25;0;0;;;;
1135;Willer Emilio Ditta;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1136;Juan Camilo Hernandez;FWD;2;0;48;0;0;0,0;1;0,5;0;0;0;0,0;0;0;;;;
1137;Juan Fernando Quintero;MID;4;0;117;0;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
1138;Jaminton Leandro Campaz;FWD;3;0;75;0;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1139;Deiver Machado;DEF;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1140;Davinson Sanchez;DEF;5;5;480;96;0;0,0;0;0,0;1;0;1;0,2;0;0;;;;
1141;Álvaro David Montero;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1142;Luis Javier Suarez;FWD;5;3;332;111;0;0,0;1;0,2;1;0;1;0,2;0;0;;;;
1143;Carlos Andrés Gomez;FWD;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1144;Jordan Lee Pickford;GK;7;7;660;94;0;0,0;0;0,0;0;0;0;0,0;0;0;2,0;19,0;8,0;70,4
1145;Ezri Ngoyo Konsa;DEF;8;7;647;92;1;0,13;0;0,0;0;0;0;0,0;0;0;;;;
1146;Nico Oreilly;DEF;7;5;464;93;0;0,0;0;0,0;1;0;1;0,14;0;0;;;;
1147;Declan Rice;MID;7;7;559;80;1;0,14;2;0,29;2;0;2;0,29;0;0;;;;
1148;John Stones;DEF;5;3;331;110;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1149;Keaninkin Marc-Isreal Guehi;DEF;8;7;663;95;0;0,0;0;0,0;1;0;1;0,13;0;0;;;;
1150;Bukayo Ayoyinka Saka;FWD;7;3;358;119;3;0,43;3;0,43;0;0;0;0,0;1;0;;;;
1151;Elliot Junior Anderson;MID;8;7;634;91;0;0,0;1;0,13;1;0;1;0,13;0;0;;;;
1152;Harry Edward Kane;FWD;7;7;654;93;6;0,86;1;0,14;0;0;0;0,0;2;0;;;;
1153;Jude Victor William Bellingham;MID;8;7;620;89;7;0,88;1;0,13;1;0;1;0,13;0;0;;;;
1154;Marcus Rashford;FWD;5;3;220;73;1;0,2;1;0,2;0;0;0;0,0;0;0;;;;
1155;Trevoh Tom Chalobah;DEF;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1156;Dean Bradley Henderson;GK;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;5,0;4,0;55,6
1157;Jordan Brian Henderson;MID;2;0;7;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1158;Daniel Johnson Burn;DEF;3;0;29;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1159;Kobbie Boateng Mainoo;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
